event_name,venue,start_date,start_time,end_time,type,estimate_attendence,source_url,attendance_source_url
VĂN MIẾU – QUỐC TỬ GIÁM QUA NÉT VẼ CỦA HAI  HỌA SĨ QUỐC TẾ,,24/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/V%C4%82N-MI%E1%BA%BEU-%E2%80%93-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-QUA-N%C3%89T-V%E1%BA%BC-C%E1%BB%A6A-HAI-H%E1%BB%8CA-S%C4%A8-QU%E1%BB%90C-T%E1%BA%BE,
“DẤU XƯA VĂN MIẾU – QUỐC TỬ GIÁM QUA NÉT CỌ CỦA CÁC HỌA SĨ PHÁP”,"Tiền Đường, khu Thái Học, Văn Miếu - Quốc Tử Giám",24/07/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%E2%80%9CD%E1%BA%A4U-X%C6%AFA-V%C4%82N-MI%E1%BA%BEU-%E2%80%93-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-QUA-N%C3%89T-C%E1%BB%8C-C%E1%BB%A6A-C%C3%81C-H%E1%BB%8CA-S%C4%A8-PH%C3%81P%E2%80%9D,
Lễ hội 'Tự hào đặc sản Việt',"hệ thống GO!, Tops Market và Mini Go! trên toàn quốc, khai mạc tại Đại siêu thị GO! Thăng Long, Hà Nội",24/08/26,00:00,23:59,festival,,https://lehoivietnam.com.vn/vi/su-kien/6471-e6471-le-hoi-tu-hao-dac-san-viet-proud-of-vietnamese-specialities-festival,
Triển lãm mỹ thuật quốc gia 2026 “Nghệ thuật và giáo dục: Truyền thống- đương đại”,"tại Đại học sư phạm Hà Nội 136 Xuân Thủy, Cầu Giấy",24/08/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/6536-e6536-trien-lam-my-thuat-quoc-gia-2026-nghe-thuat-va-giao-duc-truyen-thong-duong-dai,
KHAI MẠC TRIỂN LÃM “NGÀN NĂM DI SẢN” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,"Nhà Tiền Đường, khu Thái Học, di tích Văn Miếu – Quốc Tử Giám",24/08/26,16:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CNG%C3%80N-N%C4%82M-DI-S%E1%BA%A2N%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
"Triển lãm ""Trời, non, nước | Allusive Panorama""","Nhà Thái Học, Văn Miếu - Quốc Tử Giám, Hà Nội",25/04/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/4228-e4228-trien-lam-troi-non-nuoc,
CONCERT VÉ VỀ THANH XUÂN,Cung Điền Kinh Mỹ Đình,25/04/26,20:00,23:00,concert,,https://ticketbox.vn/ve-ve-thanh-xuan-25735,
HBAShow: Anh Say Rồi - Đàm Vĩnh Hưng,Sân khấu SOL8 LIVE STAGE - Số 8,25/04/26,20:00,23:00,concert,,https://ticketbox.vn/hbashow-anh-say-roi-dam-vinh-hung-25811,
"Triển lãm ""Hẹn ước mùa sau""","tại Nhà Triển lãm Mỹ thuật (16 Ngô Quyền, Hà Nội)",25/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5318-e5318-trien-lam-hen-uoc-mua-sau,
Triển lãm mỹ thuật “Giai điệu Thống nhất” và “Việt Nam quê hương tôi”,"tầng 1, tòa nhà 47 Hàng Dầu, Sở Văn hóa và Thể thao Hà Nội, thành phố Hà Nội",25/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5142-e5142-trien-lam-my-thuat-giai-dieu-thong-nhat,
Triển lãm ảnh tư liệu “Âm vang ngày mới”,"Khu di sản Hoàng thành Thăng Long, số 19 Hoàng Diệu, Ba Đình, Hà Nội",25/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5157-e5157-trien-lam-anh-tu-lieu-am-vang-ngay-moi,
"Triển lãm “AS ABOVE, SO BELOW | NHƯ TRÊN, NHƯ DƯỚI”","tại Trung tâm Nghệ thuật đương đại Vincom (VCCA), B1-R3 Vincom Mega Mall Royal City, 72A Nguyễn Trãi, phường Thanh Xuân, Hà Nội.",25/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5509-e5509-trien-lam-as-above-so-below-nhu-tren-nhu-duoi,
"Triển lãm “AS ABOVE, SO BELOW | NHƯ TRÊN, NHƯ DƯỚI”","tại Trung tâm Nghệ thuật đương đại Vincom (VCCA), B1-R3 Vincom Mega Mall Royal City, 72A Nguyễn Trãi, phường Thanh Xuân, Hà Nội.",25/06/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5509-e5509-trien-lam-as-above-so-below-nhu-tren-nhu-duoi,
"Triển lãm ""Sĩ tử 3 - Chuyện sĩ tử"" - 950 câu chuyện học tập trong không gian di sản Văn Miếu - Quốc Tử Giám",Văn Miếu - Quốc Tử Giám,25/06/26,08:00,18:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Exhibition-%22S%C4%A9-T%E1%BB%AD-3-Chuy%E1%BB%87n-S%C4%A9-T%E1%BB%AD%22-950-learning-stories-in-the-heritage-space-of-V%C4%83n-Mi%E1%BA%BFu-Qu%E1%BB%91c-T%E1%BB%AD-Gi%C3%A1m,
Triển lãm ảnh Lăng kính Ngoại giao: 50 năm Quan hệ Thái Lan - Việt Nam,"Bảo tàng Mỹ thuật Việt Nam, 66 Nguyễn Thái Học, Hà Nội",25/07/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/6176-e6176-trien-lam-lang-kinh-ngoai-giao-50-nam-quan-he-thai-lan-viet-nam,
"""Những chiếc cổng"" - Cuộc đối thoại giữa quá khứ và hiện tại",Văn Miếu - Quốc Tử Giám,25/07/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%22Nh%E1%BB%AFng-chi%E1%BA%BFc-c%E1%BB%95ng%22-Cu%E1%BB%99c-%C4%91%E1%BB%91i-tho%E1%BA%A1i-gi%E1%BB%AFa-qu%C3%A1-kh%E1%BB%A9-v%C3%A0-hi%E1%BB%87n-t%E1%BA%A1i,
KHAI MẠC TRIỂN LÃM “QUỐC TỬ GIÁM TRONG NGHỆ THUẬT” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,Văn Miếu - Quốc Tử Giám,25/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CQU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-TRONG-NGH%E1%BB%86-THU%E1%BA%ACT%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
VĂN MIẾU - QUỐC TỬ GIÁM NHỮNG NĂM 1975 QUA NÉT CỌ CỦA HỌA SĨ TRỊNH HỮU NGỌC,Văn Miếu - Quốc Tử Giám,25/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-NH%E1%BB%AENG-N%C4%82M-1975-QUA-N%C3%89T-C%E1%BB%8C-C%E1%BB%A6A-H%E1%BB%8CA-S%C4%A8-TR%E1%BB%8ANH-H%E1%BB%AEU-NG%E1%BB%8CC,
VĂN MIẾU – QUỐC TỬ GIÁM QUA NÉT VẼ CỦA HAI  HỌA SĨ QUỐC TẾ,,25/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/V%C4%82N-MI%E1%BA%BEU-%E2%80%93-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-QUA-N%C3%89T-V%E1%BA%BC-C%E1%BB%A6A-HAI-H%E1%BB%8CA-S%C4%A8-QU%E1%BB%90C-T%E1%BA%BE,
“DẤU XƯA VĂN MIẾU – QUỐC TỬ GIÁM QUA NÉT CỌ CỦA CÁC HỌA SĨ PHÁP”,"Tiền Đường, khu Thái Học, Văn Miếu - Quốc Tử Giám",25/07/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%E2%80%9CD%E1%BA%A4U-X%C6%AFA-V%C4%82N-MI%E1%BA%BEU-%E2%80%93-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-QUA-N%C3%89T-C%E1%BB%8C-C%E1%BB%A6A-C%C3%81C-H%E1%BB%8CA-S%C4%A8-PH%C3%81P%E2%80%9D,
(HANOI) LỄ HỘI ẨM THỰC ẤN ĐỘ TẠI HÀ NỘI - INDIAN FOOD FESTIVAL IN HANOI,Benaras Sutra Indian Restaurant,25/07/26,18:00,20:00,festival,,https://ticketbox.vn/le-hoi-am-thuc-an-do-tai-ha-noi-indian-food-festival-in-hanoi-26244,
[L'AMOUR NIGHTS] MYSTIC NIGHTS | CA SĨ TĂNG PHÚC x CA SĨ KAY TRẦN,Cung thiếu nhi Hà Nội,25/07/26,20:00,22:00,concert,,https://ticketbox.vn/lamour-nights-mystic-nights-ca-si-tang-phuc-x-ca-si-kay-tran-26298,
Lễ hội 'Tự hào đặc sản Việt',"hệ thống GO!, Tops Market và Mini Go! trên toàn quốc, khai mạc tại Đại siêu thị GO! Thăng Long, Hà Nội",25/08/26,00:00,23:59,festival,,https://lehoivietnam.com.vn/vi/su-kien/6471-e6471-le-hoi-tu-hao-dac-san-viet-proud-of-vietnamese-specialities-festival,
Triển lãm mỹ thuật quốc gia 2026 “Nghệ thuật và giáo dục: Truyền thống- đương đại”,"tại Đại học sư phạm Hà Nội 136 Xuân Thủy, Cầu Giấy",25/08/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/6536-e6536-trien-lam-my-thuat-quoc-gia-2026-nghe-thuat-va-giao-duc-truyen-thong-duong-dai,
"LỄ KÝ KẾT BẢN GHI NHỚ HỢP TÁC TRONG CÔNG TÁC BẢO TỒN, PHÁT HUY GIÁ TRỊ DI SẢN TẠI VĂN MIẾU – QUỐC TỬ GIÁM",Di tích Văn Miếu - Quốc Tử Giám,25/08/26,09:00,11:00,official_or_diplomatic,,"https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/L%E1%BB%84-K%C3%9D-K%E1%BA%BET-B%E1%BA%A2N-GHI-NH%E1%BB%9A-H%E1%BB%A2P-T%C3%81C-TRONG-C%C3%94NG-T%C3%81C-B%E1%BA%A2O-T%E1%BB%92N,-PH%C3%81T-HUY-GI%C3%81-TR%E1%BB%8A-DI-S%E1%BA%A2N-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-%E2%80%93-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M",
KHAI MẠC TRIỂN LÃM “NGÀN NĂM DI SẢN” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,"Nhà Tiền Đường, khu Thái Học, di tích Văn Miếu – Quốc Tử Giám",25/08/26,16:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CNG%C3%80N-N%C4%82M-DI-S%E1%BA%A2N%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
"Triển lãm ""Trời, non, nước | Allusive Panorama""","Nhà Thái Học, Văn Miếu - Quốc Tử Giám, Hà Nội",26/04/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/4228-e4228-trien-lam-troi-non-nuoc,
Công an Hà Nội vs Sông Lam Nghệ An,SVĐ Hàng Đẫy,26/04/26,19:15,21:15,football,10500,https://vpf.vn/match/cong-an-ha-noi-vs-song-lam-nghe-an-3/,
"Triển lãm ""Hẹn ước mùa sau""","tại Nhà Triển lãm Mỹ thuật (16 Ngô Quyền, Hà Nội)",26/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5318-e5318-trien-lam-hen-uoc-mua-sau,
"Triển lãm ""Nét họa áo ta""","Văn Miếu - Quốc Tử Giám, Hà Nội",26/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5574-e5574-trien-lam-net-hoa-ao-ta,
Triển lãm mỹ thuật “Giai điệu Thống nhất” và “Việt Nam quê hương tôi”,"tầng 1, tòa nhà 47 Hàng Dầu, Sở Văn hóa và Thể thao Hà Nội, thành phố Hà Nội",26/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5142-e5142-trien-lam-my-thuat-giai-dieu-thong-nhat,
Triển lãm nghệ thuật thị giác “We are made of SUN”,"Khu di tích Hoàng thành Thăng Long, Hà Nội",26/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5549-e5549-trien-lam-nghe-thuat-thi-giac-we-are-made-of-sun,
Triển lãm ảnh tư liệu “Âm vang ngày mới”,"Khu di sản Hoàng thành Thăng Long, số 19 Hoàng Diệu, Ba Đình, Hà Nội",26/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5157-e5157-trien-lam-anh-tu-lieu-am-vang-ngay-moi,
"Triển lãm “AS ABOVE, SO BELOW | NHƯ TRÊN, NHƯ DƯỚI”","tại Trung tâm Nghệ thuật đương đại Vincom (VCCA), B1-R3 Vincom Mega Mall Royal City, 72A Nguyễn Trãi, phường Thanh Xuân, Hà Nội.",26/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5509-e5509-trien-lam-as-above-so-below-nhu-tren-nhu-duoi,
"Triển lãm “AS ABOVE, SO BELOW | NHƯ TRÊN, NHƯ DƯỚI”","tại Trung tâm Nghệ thuật đương đại Vincom (VCCA), B1-R3 Vincom Mega Mall Royal City, 72A Nguyễn Trãi, phường Thanh Xuân, Hà Nội.",26/06/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5509-e5509-trien-lam-as-above-so-below-nhu-tren-nhu-duoi,
"Triển lãm ""Sĩ tử 3 - Chuyện sĩ tử"" - 950 câu chuyện học tập trong không gian di sản Văn Miếu - Quốc Tử Giám",Văn Miếu - Quốc Tử Giám,26/06/26,08:00,18:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Exhibition-%22S%C4%A9-T%E1%BB%AD-3-Chuy%E1%BB%87n-S%C4%A9-T%E1%BB%AD%22-950-learning-stories-in-the-heritage-space-of-V%C4%83n-Mi%E1%BA%BFu-Qu%E1%BB%91c-T%E1%BB%AD-Gi%C3%A1m,
"Trải nghiệm giáo dục di sản chủ đề ""Tìm hiểu bia tiến sĩ""",Văn Miếu - Quốc Tử Giám,26/06/26,08:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Heritage-education-experience-on-the-theme-%22Exploring-the-Doctoral-Steles%22,
Triển lãm ảnh Lăng kính Ngoại giao: 50 năm Quan hệ Thái Lan - Việt Nam,"Bảo tàng Mỹ thuật Việt Nam, 66 Nguyễn Thái Học, Hà Nội",26/07/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/6176-e6176-trien-lam-lang-kinh-ngoai-giao-50-nam-quan-he-thai-lan-viet-nam,
"""Những chiếc cổng"" - Cuộc đối thoại giữa quá khứ và hiện tại",Văn Miếu - Quốc Tử Giám,26/07/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%22Nh%E1%BB%AFng-chi%E1%BA%BFc-c%E1%BB%95ng%22-Cu%E1%BB%99c-%C4%91%E1%BB%91i-tho%E1%BA%A1i-gi%E1%BB%AFa-qu%C3%A1-kh%E1%BB%A9-v%C3%A0-hi%E1%BB%87n-t%E1%BA%A1i,
KHAI MẠC TRIỂN LÃM “QUỐC TỬ GIÁM TRONG NGHỆ THUẬT” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,Văn Miếu - Quốc Tử Giám,26/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CQU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-TRONG-NGH%E1%BB%86-THU%E1%BA%ACT%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
VĂN MIẾU - QUỐC TỬ GIÁM NHỮNG NĂM 1975 QUA NÉT CỌ CỦA HỌA SĨ TRỊNH HỮU NGỌC,Văn Miếu - Quốc Tử Giám,26/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-NH%E1%BB%AENG-N%C4%82M-1975-QUA-N%C3%89T-C%E1%BB%8C-C%E1%BB%A6A-H%E1%BB%8CA-S%C4%A8-TR%E1%BB%8ANH-H%E1%BB%AEU-NG%E1%BB%8CC,
VĂN MIẾU – QUỐC TỬ GIÁM QUA NÉT VẼ CỦA HAI  HỌA SĨ QUỐC TẾ,,26/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/V%C4%82N-MI%E1%BA%BEU-%E2%80%93-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-QUA-N%C3%89T-V%E1%BA%BC-C%E1%BB%A6A-HAI-H%E1%BB%8CA-S%C4%A8-QU%E1%BB%90C-T%E1%BA%BE,
“DẤU XƯA VĂN MIẾU – QUỐC TỬ GIÁM QUA NÉT CỌ CỦA CÁC HỌA SĨ PHÁP”,"Tiền Đường, khu Thái Học, Văn Miếu - Quốc Tử Giám",26/07/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%E2%80%9CD%E1%BA%A4U-X%C6%AFA-V%C4%82N-MI%E1%BA%BEU-%E2%80%93-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-QUA-N%C3%89T-C%E1%BB%8C-C%E1%BB%A6A-C%C3%81C-H%E1%BB%8CA-S%C4%A8-PH%C3%81P%E2%80%9D,
Lễ hội 'Tự hào đặc sản Việt',"hệ thống GO!, Tops Market và Mini Go! trên toàn quốc, khai mạc tại Đại siêu thị GO! Thăng Long, Hà Nội",26/08/26,00:00,23:59,festival,,https://lehoivietnam.com.vn/vi/su-kien/6471-e6471-le-hoi-tu-hao-dac-san-viet-proud-of-vietnamese-specialities-festival,
Triển lãm mỹ thuật quốc gia 2026 “Nghệ thuật và giáo dục: Truyền thống- đương đại”,"tại Đại học sư phạm Hà Nội 136 Xuân Thủy, Cầu Giấy",26/08/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/6536-e6536-trien-lam-my-thuat-quoc-gia-2026-nghe-thuat-va-giao-duc-truyen-thong-duong-dai,
Sở GDĐT tập huấn triển khai Khung năng lực trí tuệ cảm xúc cho học sinh năm 2026,,26/08/26,07:00,10:00,other,,https://www.hanoi.edu.vn/tin-tuc-su-kien/so-gddt-tap-huan-trien-khai-khung-nang-luc-tri-tue-cam-xuc-cho-hoc-sinh-nam-2026/ctfull/525/17097,
KHAI MẠC TRIỂN LÃM “NGÀN NĂM DI SẢN” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,"Nhà Tiền Đường, khu Thái Học, di tích Văn Miếu – Quốc Tử Giám",26/08/26,16:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ongoing-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CNG%C3%80N-N%C4%82M-DI-S%E1%BA%A2N%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
Việt Nam vs Thái Lan,"SVĐQG Mỹ Đình, Hà Nội",26/08/26,20:00,22:00,football,40000,https://vff.org.vn/thong-bao-ban-ve-tran-chung-ket-dt-viet-nam-vs-dt-thai-lan-asean-hyundai-cup-2026/,https://tuoitre.vn/cdv-mo-hoi-truoc-san-my-dinh-cho-viet-nam-dau-thai-lan-100260826160335574.htm
"Triển lãm ""Trời, non, nước | Allusive Panorama""","Nhà Thái Học, Văn Miếu - Quốc Tử Giám, Hà Nội",27/04/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/4228-e4228-trien-lam-troi-non-nuoc,
"MỘT NGÀY LÀM NHO SINH CỦA HỌC SINH CUỐI CẤP THCS GIẢNG VÕ, TIẾP THÊM ĐỘNG LỰC TRƯỚC KỲ THI LỚP 10",Văn Miếu - Quốc Tử Giám,27/04/26,08:30,11:30,workshop,,"https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/M%E1%BB%98T-NG%C3%80Y-L%C3%80M-NHO-SINH-C%E1%BB%A6A-H%E1%BB%8CC-SINH-CU%E1%BB%90I-C%E1%BA%A4P-THCS-GI%E1%BA%A2NG-V%C3%95,-TI%E1%BA%BEP-TH%C3%8AM-%C4%90%E1%BB%98NG-L%E1%BB%B0C-TR%C6%AF%E1%BB%9AC-K%E1%BB%B2-THI-L%E1%BB%9AP-10",
"Triển lãm ""Hẹn ước mùa sau""","tại Nhà Triển lãm Mỹ thuật (16 Ngô Quyền, Hà Nội)",27/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5318-e5318-trien-lam-hen-uoc-mua-sau,
"Triển lãm ""Nét họa áo ta""","Văn Miếu - Quốc Tử Giám, Hà Nội",27/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5574-e5574-trien-lam-net-hoa-ao-ta,
Triển lãm mỹ thuật “Giai điệu Thống nhất” và “Việt Nam quê hương tôi”,"tầng 1, tòa nhà 47 Hàng Dầu, Sở Văn hóa và Thể thao Hà Nội, thành phố Hà Nội",27/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5142-e5142-trien-lam-my-thuat-giai-dieu-thong-nhat,
Triển lãm nghệ thuật thị giác “We are made of SUN”,"Khu di tích Hoàng thành Thăng Long, Hà Nội",27/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5549-e5549-trien-lam-nghe-thuat-thi-giac-we-are-made-of-sun,
Triển lãm ảnh tư liệu “Âm vang ngày mới”,"Khu di sản Hoàng thành Thăng Long, số 19 Hoàng Diệu, Ba Đình, Hà Nội",27/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5157-e5157-trien-lam-anh-tu-lieu-am-vang-ngay-moi,
"Triển lãm “AS ABOVE, SO BELOW | NHƯ TRÊN, NHƯ DƯỚI”","tại Trung tâm Nghệ thuật đương đại Vincom (VCCA), B1-R3 Vincom Mega Mall Royal City, 72A Nguyễn Trãi, phường Thanh Xuân, Hà Nội.",27/05/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5509-e5509-trien-lam-as-above-so-below-nhu-tren-nhu-duoi,
"Triển lãm ""Sĩ tử 3 - Chuyện sĩ tử"" - 950 câu chuyện học tập trong không gian di sản Văn Miếu - Quốc Tử Giám",Văn Miếu - Quốc Tử Giám,27/05/26,08:00,18:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Exhibition-%22S%C4%A9-T%E1%BB%AD-3-Chuy%E1%BB%87n-S%C4%A9-T%E1%BB%AD%22-950-learning-stories-in-the-heritage-space-of-V%C4%83n-Mi%E1%BA%BFu-Qu%E1%BB%91c-T%E1%BB%AD-Gi%C3%A1m,
"Triển lãm “AS ABOVE, SO BELOW | NHƯ TRÊN, NHƯ DƯỚI”","tại Trung tâm Nghệ thuật đương đại Vincom (VCCA), B1-R3 Vincom Mega Mall Royal City, 72A Nguyễn Trãi, phường Thanh Xuân, Hà Nội.",27/06/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/5509-e5509-trien-lam-as-above-so-below-nhu-tren-nhu-duoi,
"Triển lãm ""Sĩ tử 3 - Chuyện sĩ tử"" - 950 câu chuyện học tập trong không gian di sản Văn Miếu - Quốc Tử Giám",Văn Miếu - Quốc Tử Giám,27/06/26,08:00,18:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Exhibition-%22S%C4%A9-T%E1%BB%AD-3-Chuy%E1%BB%87n-S%C4%A9-T%E1%BB%AD%22-950-learning-stories-in-the-heritage-space-of-V%C4%83n-Mi%E1%BA%BFu-Qu%E1%BB%91c-T%E1%BB%AD-Gi%C3%A1m,
Hội thảo khoa học “Cội nguồn tổ tiên của Đại thi hào Nguyễn Du” tại Văn Miếu – Quốc Tử Giám.,Văn Miếu - Quốc Tử Giám,27/06/26,10:00,17:00,conference_seminar,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/Scientific-conference-%22The-Ancestral-Origins-of-Great-Poet-Nguy%E1%BB%85n-Du%22-at-V%C4%83n-Mi%E1%BA%BFu-%E2%80%93-Qu%E1%BB%91c-T%E1%BB%AD-Gi%C3%A1m,
[L'amour Nights] KẺ SAY TÌNH 50 NĂM VỀ SAU - Quốc Thiên & khách mời Nguyễn Đình Tuấn Dũng,"Cung Xuân - Số 1 Võ Thị Sáu, Bạch Mai, Hai Bà Trưng, Hà Nội",27/06/26,20:00,22:00,concert,,https://ticketbox.vn/ke-say-tinh-50-nam-ve-sau-25876,
Triển lãm ảnh Lăng kính Ngoại giao: 50 năm Quan hệ Thái Lan - Việt Nam,"Bảo tàng Mỹ thuật Việt Nam, 66 Nguyễn Thái Học, Hà Nội",27/07/26,00:00,23:59,exhibition,,https://lehoivietnam.com.vn/vi/su-kien/6176-e6176-trien-lam-lang-kinh-ngoai-giao-50-nam-quan-he-thai-lan-viet-nam,
"""Những chiếc cổng"" - Cuộc đối thoại giữa quá khứ và hiện tại",Văn Miếu - Quốc Tử Giám,27/07/26,09:00,09:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/%22Nh%E1%BB%AFng-chi%E1%BA%BFc-c%E1%BB%95ng%22-Cu%E1%BB%99c-%C4%91%E1%BB%91i-tho%E1%BA%A1i-gi%E1%BB%AFa-qu%C3%A1-kh%E1%BB%A9-v%C3%A0-hi%E1%BB%87n-t%E1%BA%A1i,
KHAI MẠC TRIỂN LÃM “QUỐC TỬ GIÁM TRONG NGHỆ THUẬT” TẠI VĂN MIẾU - QUỐC TỬ GIÁM,Văn Miếu - Quốc Tử Giám,27/07/26,09:00,17:00,cultural_event,,https://vanmieu.gov.vn/vi/events/event-calendar/ended-events/KHAI-M%E1%BA%A0C-TRI%E1%BB%82N-L%C3%83M-%E2%80%9CQU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M-TRONG-NGH%E1%BB%86-THU%E1%BA%ACT%E2%80%9D-T%E1%BA%A0I-V%C4%82N-MI%E1%BA%BEU-QU%E1%BB%90C-T%E1%BB%AC-GI%C3%81M,
